MICS_CO,MICS_NH,MICS_NO,BME_RAW_ADC,BME_REAL_ADC,SCD_CO2,SCD_TEMP,SCD_HUM,MQ5_VOLTAGE_MV,MQ5_GAS_DETECTED,label
1959,42,49,213924,309377,4730,51,47,1479,1,B_fire
1947,42,50,214213,310648,4802,51,48,1489,1,B_fire
2000,41,50,214351,311066,4822,51,48,1491,1,B_fire
1954,41,48,214013,309258,4758,51,48,1497,1,B_fire
1936,41,50,213921,309405,4717,52,49,1478,1,B_fire
79,21,32,201876,251570,471,25,41,822,0,K_fire
55,21,30,201734,251000,492,25,39,822,0,K_fire
56,23,32,201820,251000,479,25,40,833,0,K_fire
97,23,31,201472,251612,475,25,39,822,0,K_fire
84,23,32,201685,251000,472,26,39,816,0,K_fire
93,22,31,201603,251521,483,25,39,837,0,K_fire
64,21,32,201818,251409,499,26,39,832,0,K_fire
138,21,31,201713,251949,534,26,39,840,0,K_fire
159,22,32,201803,252653,580,25,39,835,0,K_fire
142,22,31,202180,253501,657,27,39,844,0,K_fire
208,24,31,202716,255041,740,28,39,847,0,K_fire
241,22,32,202740,255593,825,26,41,872,0,K_fire
256,24,34,203029,256983,954,29,39,913,0,K_fire
328,25,34,203232,258788,1025,28,41,901,0,K_fire
372,23,32,203614,260296,1187,30,41,922,0,K_fire
425,25,35,204173,261788,1310,31,39,972,0,K_fire
491,25,34,204463,263364,1418,31,41,990,0,K_fire
530,24,36,205042,265008,1525,33,42,1013,0,K_fire
584,24,34,205762,266840,1708,34,41,1037,0,K_fire
666,25,35,206381,269172,1924,34,42,1061,0,K_fire
761,25,36,206814,271433,2050,36,41,1113,0,K_fire
842,26,37,207025,273536,2205,36,41,1141,0,K_fire
843,28,39,207609,275462,2323,39,42,1148,0,K_fire
959,27,38,208323,278004,2531,40,41,1193,0,K_fire
1025,27,40,208343,278884,2641,41,42,1193,0,K_fire
1116,28,41,209003,282122,2888,41,41,1259,1,K_fire
1177,28,39,209529,283475,3041,43,42,1280,1,K_fire
1320,31,42,210715,287342,3310,43,43,1326,1,K_fire
1392,31,42,211011,290326,3485,44,42,1377,1,K_fire
1470,31,42,211682,291986,3667,45,42,1405,1,K_fire
1486,32,42,211804,292799,3745,47,41,1399,1,K_fire
1658,32,44,213062,296825,4046,47,43,1439,1,K_fire
1723,31,45,213540,298504,4188,49,42,1472,1,K_fire
1793,33,46,213889,301062,4366,51,42,1517,1,K_fire
1833,32,46,213721,300751,4352,52,43,1530,1,K_fire
1940,34,46,214688,304841,4646,52,42,1546,1,K_fire
2045,35,47,215562,307301,4851,55,42,1588,1,K_fire
2077,34,46,215714,309537,5000,54,43,1637,1,K_fire
2122,35,47,215840,308575,4943,55,44,1637,1,K_fire
2179,34,48,216558,311280,5193,56,42,1655,1,K_fire
2248,34,48,217200,313531,5356,56,43,1670,1,K_fire
2258,36,48,216973,312244,5262,58,42,1665,1,K_fire
2313,35,49,217530,315289,5502,58,43,1714,1,K_fire
2288,35,48,217214,315496,5489,60,43,1726,1,K_fire
2422,37,49,218187,317672,5677,60,43,1748,1,K_fire
2393,36,50,217800,317494,5651,60,44,1738,1,K_fire
2489,38,50,218320,319310,5843,60,43,1791,1,K_fire
2393,38,49,218360,318546,5736,60,43,1773,1,K_fire
2450,37,50,218553,320255,5871,60,42,1784,1,K_fire
2434,36,49,218527,320410,5855,60,43,1795,1,K_fire
72,21,30,201445,251000,460,25,39,813,0,A_fire
82,21,31,201586,251104,454,26,40,812,0,A_fire
71,21,31,201393,251000,483,26,41,805,0,A_fire
73,23,30,201250,251523,450,26,40,806,0,A_fire
64,23,31,201626,251415,478,25,39,825,0,A_fire
55,22,29,201499,251089,470,25,39,812,0,A_fire
87,21,29,201732,251230,510,25,41,833,0,A_fire
101,22,29,201532,252319,544,25,41,828,0,A_fire
122,22,29,201924,252525,572,27,39,844,0,A_fire
163,23,32,201797,253600,655,27,41,855,0,A_fire
174,24,31,202142,254871,760,27,41,867,0,A_fire
196,23,32,202254,255848,820,28,39,876,0,A_fire
313,23,32,202670,257346,931,28,39,895,0,A_fire
342,25,31,202992,258835,1070,27,41,886,0,A_fire
402,23,31,203142,259969,1168,30,42,921,0,A_fire
442,26,32,203785,261252,1324,31,40,946,0,A_fire
486,25,32,203980,263868,1460,31,40,948,0,A_fire
545,24,32,204280,265218,1647,31,42,965,0,A_fire
626,27,34,204737,267584,1798,34,40,1005,0,A_fire
682,25,33,205158,268978,1918,35,42,1017,0,A_fire
793,27,35,205722,270914,2078,36,42,1055,0,A_fire
847,28,36,205880,273067,2250,37,42,1076,0,A_fire
971,27,36,206827,276327,2527,38,41,1122,0,A_fire
1076,29,37,207260,278627,2684,37,42,1116,0,A_fire
1095,30,37,207401,280431,2807,38,43,1139,0,A_fire
1227,29,37,208052,283309,3073,39,43,1182,0,A_fire
1286,29,37,208595,284495,3218,41,41,1205,0,A_fire
1388,30,40,208886,287800,3445,43,41,1225,1,A_fire
1485,30,39,209520,289002,3566,42,41,1253,1,A_fire
1554,32,40,209841,291720,3720,45,42,1274,1,A_fire
1715,33,40,210450,295002,4010,45,41,1338,1,A_fire
1800,34,42,211199,297294,4210,46,42,1360,1,A_fire
1864,33,43,211122,298362,4350,48,42,1364,1,A_fire
1944,33,41,211532,300512,4503,48,42,1389,1,A_fire
1946,34,43,211894,301763,4596,49,43,1393,1,A_fire
2095,36,44,212618,304365,4835,49,43,1430,1,A_fire
2161,36,45,212939,306615,5016,52,43,1471,1,A_fire
2293,36,45,213483,309069,5201,53,43,1501,1,A_fire
2301,36,45,213811,310464,5244,52,43,1492,1,A_fire
2424,36,44,214329,313045,5482,53,42,1530,1,A_fire
2448,36,46,214527,314627,5601,54,44,1548,1,A_fire
2485,39,47,214564,313721,5582,55,45,1549,1,A_fire
2611,38,46,215402,317420,5895,56,45,1601,1,A_fire
2627,39,45,215473,318022,5902,57,44,1587,1,A_fire
2625,39,45,215746,319568,6022,57,43,1614,1,A_fire
2598,38,47,215315,318169,5940,57,43,1597,1,A_fire
2625,38,48,215371,318278,5946,59,45,1594,1,A_fire
2767,40,48,216168,322135,6222,57,44,1657,1,A_fire
2611,38,47,215556,319438,6015,57,45,1618,1,A_fire
2732,40,46,215921,321314,6226,59,44,1638,1,A_fire
55,22,31,201784,251074,467,25,41,818,0,C_fire
73,21,29,201569,251576,479,26,40,805,0,C_fire
89,21,29,201725,251000,464,25,40,828,0,C_fire
92,22,29,201930,251656,474,25,41,805,0,C_fire
104,22,29,201473,251071,485,25,41,811,0,C_fire
56,22,30,201592,251120,464,25,40,823,0,C_fire
99,23,29,201755,251877,525,26,39,816,0,C_fire
97,21,29,202106,251870,534,26,39,824,0,C_fire
139,22,30,201943,253032,571,25,41,855,0,C_fire
128,23,30,202076,253524,636,25,41,846,0,C_fire
201,23,32,202663,254018,700,26,40,891,0,C_fire
209,22,30,202583,255388,788,27,41,891,0,C_fire
283,22,31,203004,256526,906,29,39,905,0,C_fire
276,24,31,203528,257944,979,29,41,913,0,C_fire
368,24,33,203953,259543,1096,29,40,965,0,C_fire
410,23,31,204145,260894,1242,29,41,978,0,C_fire
428,23,32,204699,262640,1345,29,40,999,0,C_fire
473,26,34,204980,264263,1463,30,41,1037,0,C_fire
592,26,34,205566,265774,1638,33,41,1050,0,C_fire
623,26,35,206045,268281,1796,32,40,1080,0,C_fire
711,26,35,206392,269376,1912,34,41,1120,1,C_fire
757,27,35,206603,271252,2028,36,41,1141,1,C_fire
846,27,37,207439,274225,2258,35,41,1169,1,C_fire
882,26,35,207872,275598,2390,36,42,1218,1,C_fire
980,27,38,208347,277859,2587,39,42,1244,1,C_fire
1046,29,37,208841,279869,2696,39,43,1260,1,C_fire
1143,29,38,209386,282697,2924,39,43,1340,1,C_fire
1249,28,38,210248,284640,3104,42,43,1359,1,C_fire
1251,30,40,210380,285786,3150,42,44,1354,1,C_fire
1294,29,39,210981,287275,3300,44,43,1410,1,C_fire
1420,30,41,211452,290405,3536,43,44,1444,1,C_fire
1464,32,40,212016,291334,3619,45,44,1469,1,C_fire
1543,32,42,212608,294497,3842,45,44,1523,1,C_fire
1644,31,42,213043,295810,3951,47,44,1529,1,C_fire
1694,33,42,213206,298367,4127,48,44,1585,1,C_fire
1811,34,41,214022,300850,4382,47,45,1623,1,C_fire
1894,33,44,214382,302376,4469,50,44,1640,1,C_fire
1935,33,43,214678,303722,4592,49,45,1655,1,C_fire
2031,33,43,215598,306103,4764,50,45,1706,1,C_fire
2054,35,45,215812,307603,4876,52,43,1737,1,C_fire
2078,34,43,215850,308296,4928,52,43,1725,1,C_fire
2212,34,46,216784,311117,5142,53,44,1776,1,C_fire
2187,34,46,216517,309987,5093,53,46,1764,1,C_fire
2226,36,44,216874,311787,5209,55,46,1804,1,C_fire
2258,35,45,217316,313531,5301,53,46,1831,1,C_fire
2312,37,47,217631,315169,5472,53,46,1865,1,C_fire
2297,37,46,217519,314094,5385,54,44,1828,1,C_fire
2286,36,45,217357,313762,5338,56,44,1835,1,C_fire
2258,36,47,217260,313352,5372,56,45,1841,1,C_fire
2307,35,47,217654,315313,5513,55,46,1854,1,C_fire
51,24,28,201836,250736,456,25,41,802,0,normal
51,22,28,201711,250771,454,24,41,811,0,normal
50,23,29,201779,250742,446,24,42,813,0,normal
51,22,29,201766,250650,453,26,41,805,0,normal
51,24,28,201808,250661,450,25,41,813,0,normal
52,22,28,201732,250654,446,26,41,808,0,normal
49,22,28,201944,250650,456,25,41,807,0,normal
51,22,30,201810,250738,452,25,41,802,0,normal
51,24,28,201963,250813,453,25,42,810,0,normal
53,23,31,201866,250769,455,25,42,803,0,normal
50,23,31,201817,250777,456,26,41,813,0,normal
54,22,31,201909,250848,455,25,41,811,0,normal
51,22,30,201875,250853,447,25,41,804,0,normal
52,24,31,201788,250765,457,25,41,816,0,normal
50,22,30,201838,250968,454,26,41,814,0,normal
54,22,31,201801,250889,449,25,42,810,0,normal
52,23,29,201992,250796,449,26,41,808,0,normal
54,24,29,201998,250844,452,25,42,808,0,normal
51,24,29,201753,251000,452,25,41,809,0,normal
52,22,30,201936,250865,451,25,41,815,0,normal
55,22,29,201807,251008,456,25,42,815,0,normal
54,24,31,201849,251031,457,26,42,808,0,normal
51,23,31,201942,251071,457,26,41,809,0,normal
55,22,30,201979,251051,452,25,42,817,0,normal
51,24,29,201946,251160,462,25,41,816,0,normal
52,24,31,201949,251175,452,25,41,817,0,normal
55,22,30,201864,251090,453,25,41,816,0,normal
52,24,29,201913,251226,463,26,42,810,0,normal
56,22,30,201974,251070,453,26,41,817,0,normal
54,22,30,201830,251264,455,25,42,816,0,normal
53,23,31,201719,251181,460,25,42,820,0,normal
53,23,32,201900,251328,454,25,40,811,0,normal
52,24,30,201768,251260,465,25,41,815,0,normal
53,22,32,201705,251182,457,25,40,813,0,normal
54,23,32,201928,251304,461,25,41,822,0,normal
54,23,30,201724,251250,463,26,40,821,0,normal
54,23,32,201791,251311,461,26,40,812,0,normal
56,21,31,201838,251291,459,27,40,816,0,normal
53,21,30,201741,251449,454,26,41,814,0,normal
53,23,30,201639,251465,464,26,41,819,0,normal
54,23,30,201663,251419,462,26,40,817,0,normal
55,23,30,201749,251343,465,26,41,814,0,normal
55,21,32,201826,251374,462,26,41,815,0,normal
57,23,30,201717,251345,460,27,41,819,0,normal
53,23,31,201734,251518,460,26,41,813,0,normal
57,23,31,201634,251471,454,26,41,822,0,normal
56,21,31,201706,251521,463,26,41,821,0,normal
53,23,31,201723,251507,462,26,40,812,0,normal
55,23,30,201611,251410,463,26,40,815,0,normal
54,22,30,201509,251569,457,26,40,816,0,normal
58,23,30,201777,251147,450,26,41,805,0,B_fire
55,23,29,201693,251000,492,26,39,805,0,B_fire
89,21,30,201397,251364,462,25,40,805,0,B_fire
55,23,29,201601,251363,479,26,41,823,0,B_fire
64,22,29,201713,251000,453,25,41,805,0,B_fire
55,21,31,201512,251175,460,25,39,805,0,B_fire
102,22,30,201896,251327,479,26,41,827,0,B_fire
67,21,30,201941,251560,515,26,41,833,0,B_fire
99,21,30,202085,252184,594,25,41,810,0,B_fire
137,23,32,202104,253322,607,25,39,833,0,B_fire
150,23,30,202289,253945,665,26,41,833,0,B_fire
175,22,31,202364,255427,765,28,42,872,0,B_fire
250,24,32,202516,256509,835,26,42,863,0,B_fire
249,24,32,203115,257533,963,27,42,888,0,B_fire
304,23,33,203391,259015,1033,27,41,907,0,B_fire
337,25,33,203404,260183,1148,30,42,929,0,B_fire
421,26,34,203795,261775,1274,30,41,955,0,B_fire
439,24,33,204348,263542,1356,29,43,955,0,B_fire
489,27,34,204526,265496,1515,30,42,982,0,B_fire
551,25,34,205040,267037,1652,32,42,1004,0,B_fire
618,27,36,205416,269045,1760,31,42,1005,0,B_fire
653,28,35,205519,270772,1904,33,42,1033,0,B_fire
726,28,38,206298,272619,2003,34,43,1065,0,B_fire
822,30,37,206598,274140,2166,34,44,1093,0,B_fire
885,30,37,206890,277012,2329,36,42,1118,0,B_fire
909,30,38,207262,278242,2458,36,44,1131,0,B_fire
970,30,41,207858,280145,2567,37,44,1156,1,B_fire
1050,32,40,208171,281990,2710,36,45,1153,1,B_fire
1133,32,42,208628,284362,2905,39,45,1189,1,B_fire
1189,33,41,209131,286628,3073,38,45,1229,1,B_fire
1301,31,42,209666,289157,3215,39,45,1255,1,B_fire
1306,34,43,209512,289799,3249,42,45,1261,1,B_fire
1364,34,44,210023,291936,3425,42,46,1302,1,B_fire
1471,35,43,210736,294877,3621,42,45,1318,1,B_fire
1533,35,45,211117,296473,3798,43,45,1348,1,B_fire
1558,36,46,211456,297721,3851,44,45,1363,1,B_fire
1618,35,46,211894,299033,3963,44,45,1358,1,B_fire
1709,36,48,212465,302355,4194,44,46,1390,1,B_fire
1696,36,46,212490,302527,4225,46,48,1422,1,B_fire
1760,37,47,212766,304346,4383,45,47,1435,1,B_fire
1815,37,49,213130,305537,4417,48,46,1444,1,B_fire
1871,38,47,213364,307004,4580,46,48,1460,1,B_fire
1908,39,48,213820,309017,4660,46,48,1480,1,B_fire
1928,39,50,214099,309934,4762,49,48,1497,1,B_fire
1954,39,48,213991,310798,4808,47,47,1521,1,B_fire
1927,38,49,214073,309986,4727,47,48,1512,1,B_fire
1969,38,50,214554,311699,4885,50,48,1525,1,B_fire
1913,39,50,214324,310846,4826,50,47,1517,1,B_fire
1912,40,50,213913,309860,4774,50,47,1515,1,B_fire
1952,39,50,214513,311682,4910,50,48,1537,1,B_fire
106,23,31,201681,251000,468,26,40,820,0,C_fire
64,23,31,201873,251000,490,25,41,824,0,C_fire
65,22,30,201939,251468,491,26,41,809,0,C_fire
56,21,29,201810,251000,452,25,39,835,0,C_fire
80,21,31,201516,251052,498,25,41,820,0,C_fire
75,23,31,201588,251378,485,25,41,830,0,C_fire
86,21,30,201647,251690,491,25,39,837,0,C_fire
116,23,29,202124,251816,533,26,40,844,0,C_fire
113,21,29,202216,253122,584,25,39,833,0,C_fire
178,22,30,202292,253326,659,26,40,860,0,C_fire
183,23,32,202463,254673,721,27,39,853,0,C_fire
236,23,32,202963,255133,799,28,40,880,0,C_fire
290,22,32,202930,256468,893,27,40,918,0,C_fire
321,22,32,203511,257998,1035,27,42,952,0,C_fire
345,22,31,203554,259857,1118,28,42,954,0,C_fire
439,25,31,204143,261053,1253,29,42,973,0,C_fire
438,24,31,204587,262850,1386,30,40,1012,0,C_fire
494,25,33,205145,264732,1516,30,42,1028,0,C_fire
616,25,34,205715,266904,1695,32,41,1071,0,C_fire
630,25,33,205873,267862,1803,33,41,1090,0,C_fire
727,24,33,206333,270334,1926,32,41,1119,1,C_fire
822,27,34,206887,272373,2108,34,42,1167,1,C_fire
889,27,36,207605,274999,2319,34,41,1196,1,C_fire
992,26,35,208008,276887,2502,35,42,1217,1,C_fire
1028,27,34,208490,278533,2641,37,41,1275,1,C_fire
1125,27,37,209395,281536,2842,37,42,1305,1,C_fire
1187,26,37,209442,282299,2896,38,41,1308,1,C_fire
1272,29,37,209847,284455,3063,40,43,1358,1,C_fire
1346,29,37,210660,286927,3261,41,43,1396,1,C_fire
1406,27,37,211526,289859,3463,41,44,1450,1,C_fire
1504,30,37,211978,292545,3680,43,44,1478,1,C_fire
1607,30,39,212225,293669,3825,44,43,1524,1,C_fire
1621,30,40,212672,295223,3899,43,43,1515,1,C_fire
1694,31,40,213255,297288,4064,45,45,1558,1,C_fire
1817,29,39,213803,300663,4312,44,45,1620,1,C_fire
1888,29,41,214650,302200,4475,45,44,1651,1,C_fire
1859,31,40,214506,302941,4506,46,43,1636,1,C_fire
1934,32,42,214945,304881,4665,48,44,1662,1,C_fire
2083,32,42,215852,307746,4880,47,45,1735,1,C_fire
2118,32,40,216078,308882,4988,49,44,1728,1,C_fire
2178,33,42,216466,310757,5112,49,45,1763,1,C_fire
2189,32,42,216998,311471,5190,50,46,1811,1,C_fire
2238,32,42,217217,312767,5288,51,44,1811,1,C_fire
2268,31,42,217283,314117,5391,50,45,1841,1,C_fire
2333,33,43,217672,316357,5536,50,44,1853,1,C_fire
2243,34,43,217602,315133,5453,51,46,1824,1,C_fire
2281,32,42,217811,315482,5479,53,46,1836,1,C_fire
2254,32,42,218057,315881,5515,53,45,1871,1,C_fire
2312,33,44,218187,317675,5667,52,44,1894,1,C_fire
2257,32,43,217846,315479,5531,51,46,1854,1,C_fire
91,21,30,201413,251000,450,26,41,832,0,K_fire
110,23,30,201486,251000,458,25,39,815,0,K_fire
102,23,31,201865,251345,452,26,40,831,0,K_fire
63,23,30,201568,251000,491,25,41,805,0,K_fire
78,23,30,201525,251000,480,25,39,816,0,K_fire
93,21,31,201899,251471,497,26,39,813,0,K_fire
82,21,32,201537,251273,490,26,41,843,0,K_fire
144,21,32,201772,252523,560,25,39,840,0,K_fire
110,22,30,202285,252606,579,25,39,847,0,K_fire
139,21,32,202135,253947,647,25,39,839,0,K_fire
230,22,31,202469,255118,745,26,39,888,0,K_fire
227,23,32,202773,256135,855,26,41,898,0,K_fire
254,23,31,203238,257705,966,28,41,901,0,K_fire
352,23,32,203613,259145,1077,27,40,906,0,K_fire
409,25,32,204083,260729,1186,29,39,946,0,K_fire
394,23,33,204096,262019,1278,29,40,961,0,K_fire
507,24,35,204535,263804,1401,31,42,985,0,K_fire
576,24,35,205046,265495,1600,32,40,1031,0,K_fire
609,25,34,205627,267707,1751,34,42,1058,0,K_fire
722,25,34,206024,270223,1917,33,42,1094,0,K_fire
819,26,37,206915,272142,2109,35,40,1095,0,K_fire
880,27,37,207087,274409,2262,36,41,1138,0,K_fire
891,27,38,207873,275624,2385,36,42,1145,0,K_fire
1001,27,37,208587,278750,2623,38,41,1222,1,K_fire
1070,28,38,208682,280817,2779,39,40,1218,1,K_fire
1151,27,38,209603,283605,2960,41,40,1268,1,K_fire
1234,28,38,210001,285297,3121,41,40,1295,1,K_fire
1364,29,39,210459,287166,3305,41,43,1340,1,K_fire
1414,28,40,211105,289830,3479,42,43,1369,1,K_fire
1516,29,41,211793,291879,3679,44,41,1392,1,K_fire
1606,29,41,212700,295401,3892,44,41,1432,1,K_fire
1724,31,40,212934,297596,4047,45,43,1465,1,K_fire
1775,31,41,213666,300659,4311,48,43,1484,1,K_fire
1863,32,41,213863,301647,4413,48,42,1523,1,K_fire
1915,32,42,214544,303712,4592,49,42,1557,1,K_fire
1952,32,43,214902,304855,4660,49,42,1550,1,K_fire
2034,32,43,215399,307861,4868,52,43,1604,1,K_fire
2168,33,43,216165,310993,5119,52,43,1665,1,K_fire
2168,32,44,216401,310731,5078,53,43,1645,1,K_fire
2232,31,44,216630,312552,5298,55,42,1679,1,K_fire
2282,33,46,217210,314049,5391,55,43,1711,1,K_fire
2348,32,46,217436,316255,5561,54,42,1708,1,K_fire
2372,32,46,217794,317199,5650,56,44,1748,1,K_fire
2392,33,45,218433,318890,5782,56,43,1754,1,K_fire
2382,35,47,218072,318704,5750,57,42,1760,1,K_fire
2466,34,48,218687,321155,5957,56,44,1790,1,K_fire
2388,35,48,218481,319660,5834,57,44,1787,1,K_fire
2383,35,46,218851,319848,5889,58,42,1785,1,K_fire
2495,33,47,219482,323044,6076,59,42,1793,1,K_fire
2420,34,48,218766,321802,5978,57,43,1809,1,K_fire
55,23,30,201420,251166,480,25,41,805,0,A_fire
61,23,29,201567,251053,450,25,41,808,0,A_fire
65,23,31,201430,251329,464,26,41,831,0,A_fire
76,23,30,201433,251008,484,26,41,814,0,A_fire
57,23,29,201362,251434,468,25,39,824,0,A_fire
56,22,29,201475,251370,469,26,41,824,0,A_fire
55,22,29,201706,251187,498,25,41,818,0,A_fire
90,22,29,201528,252432,555,26,40,830,0,A_fire
97,22,29,201626,253068,586,27,41,847,0,A_fire
120,24,29,201997,253328,691,27,39,837,0,A_fire
177,23,32,202113,254572,767,25,41,860,0,A_fire
239,23,31,202521,256173,847,26,41,853,0,A_fire
286,23,32,202752,257145,969,27,41,876,0,A_fire
314,25,30,202963,259038,1092,29,41,916,0,A_fire
387,23,32,203201,260344,1229,29,41,936,0,A_fire
464,26,31,203795,262298,1328,31,40,961,0,A_fire
530,24,32,204171,264057,1518,29,40,983,0,A_fire
582,26,32,204233,265357,1630,32,42,976,0,A_fire
662,27,34,204957,267831,1823,32,41,1014,0,A_fire
774,28,35,205177,269922,1976,33,42,1034,0,A_fire
822,26,34,205814,271728,2139,34,40,1055,0,A_fire
873,29,36,206078,273863,2334,34,40,1076,0,A_fire
969,28,35,206557,276082,2511,36,40,1114,0,A_fire
1110,28,35,207229,278259,2657,36,42,1130,0,A_fire
1187,30,35,207491,280851,2894,39,42,1171,0,A_fire
1306,30,36,208068,283549,3127,40,41,1187,0,A_fire
1365,31,37,208501,285660,3298,40,41,1238,1,A_fire
1456,32,38,208899,287975,3468,41,41,1254,1,A_fire
1582,31,37,209404,290437,3670,43,41,1276,1,A_fire
1638,32,37,210341,293339,3861,42,43,1325,1,A_fire
1770,34,39,210720,295704,4137,45,41,1349,1,A_fire
1835,34,39,211289,298011,4265,43,43,1375,1,A_fire
1980,33,40,211653,300224,4484,46,44,1388,1,A_fire
2002,35,39,212115,302129,4560,46,44,1424,1,A_fire
2116,35,40,212634,304028,4793,47,42,1433,1,A_fire
2190,37,40,212720,306439,4919,47,42,1453,1,A_fire
2233,37,42,213322,308279,5161,49,43,1502,1,A_fire
2339,37,42,213615,310544,5260,51,44,1496,1,A_fire
2409,37,42,214259,311962,5438,51,44,1511,1,A_fire
2504,37,42,214576,314646,5662,51,42,1576,1,A_fire
2461,39,43,214903,315130,5673,51,45,1559,1,A_fire
2527,39,44,215266,317112,5838,53,43,1605,1,A_fire
2520,39,43,214875,316920,5823,54,43,1569,1,A_fire
2569,40,44,215422,317667,5878,55,44,1596,1,A_fire
2699,39,45,216083,321747,6207,53,44,1652,1,A_fire
2638,40,43,216129,321755,6198,54,44,1634,1,A_fire
2720,39,45,216243,323300,6319,56,43,1665,1,A_fire
2705,39,44,216070,322500,6295,56,43,1655,1,A_fire
2615,39,44,216000,321570,6154,55,45,1650,1,A_fire
2655,40,45,216210,321805,6236,56,44,1653,1,A_fire
56,23,30,201705,251396,462,26,40,824,0,normal
54,21,30,201521,251548,457,26,40,821,0,normal
52,22,32,201675,251530,457,26,41,814,0,normal
53,22,32,201618,251353,455,26,41,815,0,normal
53,20,30,201607,251548,453,26,40,819,0,normal
52,21,32,201525,251411,462,27,40,822,0,normal
52,22,32,201550,251468,456,26,40,812,0,normal
52,21,30,201579,251355,452,26,39,811,0,normal
55,20,31,201459,251422,452,26,39,815,0,normal
54,21,31,201296,251347,454,26,39,818,0,normal
53,21,32,201458,251442,449,27,39,820,0,normal
54,20,30,201386,251478,450,26,39,811,0,normal
52,21,31,201431,251366,448,27,40,809,0,normal
53,20,31,201404,251459,457,26,40,814,0,normal
53,22,32,201347,251472,457,26,40,810,0,normal
51,20,32,201306,251407,457,26,39,815,0,normal
50,21,30,201345,251484,454,27,39,810,0,normal
52,22,31,201279,251308,445,26,39,806,0,normal
52,22,32,201323,251393,448,26,40,812,0,normal
51,20,31,201273,251416,451,27,39,815,0,normal
51,22,30,201138,251413,448,26,40,802,0,normal
53,21,32,201322,251239,446,26,40,805,0,normal
49,21,30,201059,251217,443,27,40,804,0,normal
53,22,30,201267,251342,453,26,39,806,0,normal
49,20,32,201109,251266,451,26,40,800,0,normal
53,20,32,201081,251386,441,26,40,809,0,normal
52,20,31,201255,251213,440,26,39,810,0,normal
52,20,30,201243,251331,439,27,40,802,0,normal
49,22,30,201042,251311,442,26,39,801,0,normal
49,21,32,200973,251218,448,26,39,806,0,normal
52,20,32,201181,251114,448,27,39,804,0,normal
48,22,31,201198,251172,441,27,40,796,0,normal
50,21,31,201011,251239,438,27,40,806,0,normal
47,22,31,200967,251205,443,26,40,799,0,normal
